words,FED_18_C.txt,FED_19_C.txt,FED_20_C.txt,FED_49_D.txt,FED_50_D.txt,FED_51_D.txt,FED_52_D.txt,FED_53_D.txt,FED_54_D.txt,FED_55_D.txt,FED_56_D.txt,FED_57_D.txt,FED_58_D.txt,FED_62_D.txt,FED_63_D.txt,FED_11_H.txt,FED_12_H.txt,FED_13_H.txt,FED_15_H.txt,FED_16_H.txt,FED_17_H.txt,FED_1_H.txt,FED_21_H.txt,FED_22_H.txt,FED_23_H.txt,FED_24_H.txt,FED_25_H.txt,FED_26_H.txt,FED_27_H.txt,FED_28_H.txt,FED_29_H.txt,FED_30_H.txt,FED_31_H.txt,FED_32_H.txt,FED_33_H.txt,FED_34_H.txt,FED_35_H.txt,FED_36_H.txt,FED_59_H.txt,FED_60_H.txt,FED_61_H.txt,FED_65_H.txt,FED_66_H.txt,FED_67_H.txt,FED_68_H.txt,FED_69_H.txt,FED_6_H.txt,FED_70_H.txt,FED_71_H.txt,FED_72_H.txt,FED_73_H.txt,FED_74_H.txt,FED_75_H.txt,FED_76_H.txt,FED_77_H.txt,FED_78_H.txt,FED_79_H.txt,FED_7_H.txt,FED_80_H.txt,FED_81_H.txt,FED_82_H.txt,FED_83_H.txt,FED_84_H.txt,FED_85_H.txt,FED_8_H.txt,FED_9_H.txt,FED_2_J.txt,FED_3_J.txt,FED_4_J.txt,FED_5_J.txt,FED_64_J.txt,FED_10_M.txt,FED_14_M.txt,FED_37_M.txt,FED_38_M.txt,FED_39_M.txt,FED_40_M.txt,FED_41_M.txt,FED_42_M.txt,FED_43_M.txt,FED_44_M.txt,FED_45_M.txt,FED_46_M.txt,FED_47_M.txt,FED_48_M.txt
contrary,0.000473260766682442,0.0,0.0,0.0,0.0,0.0005205622071837585,0.0,0.0,0.0004987531172069825,0.0004894762604013706,0.0012706480304955528,0.0013556258472661546,0.00047778308647873863,0.0,0.0006572461386789353,0.0,0.0004623208506703652,0.0,0.0003237293622531564,0.0004897159647404506,0.0,0.0,0.0,0.0005617977528089888,0.000554016620498615,0.0004977600796416127,0.0015067805123053742,0.0004187604690117253,0.0006858710562414266,0.0006222775357809583,0.0,0.0,0.0005753739930955121,0.0013404825737265416,0.0005903187721369539,0.0009013068949977468,0.0004428697962798937,0.0003645643456069996,0.0,0.0004438526409232135,0.0,0.0,0.0,0.0,0.0,0.00066711140760507,0.00196174595389897,0.00032102728731942215,0.0,0.0009784735812133072,0.0,0.0,0.000513347022587269,0.0,0.0,0.0016307893020221786,0.0,0.00043346337234503684,0.0004065040650406504,0.00025510204081632655,0.0006451612903225806,0.00034234851078397807,0.0,0.00036845983787767134,0.0009713453132588635,0.0,0.0,0.0,0.0,0.0014847809948032665,0.0,0.0,0.0,0.0011037527593818985,0.0,0.0,0.00033003300330033004,0.0002810567734682406,0.0,0.0,0.0010323468685478321,0.00047058823529411766,0.0,0.0,0.0
were,0.007572172266919072,0.0024366471734892786,0.0,0.0012091898428053204,0.0009000900090009,0.002082248828735034,0.005402485143165856,0.0018433179723502304,0.0029925187032418953,0.002936857562408223,0.0012706480304955528,0.0009037505648441031,0.0009555661729574773,0.0,0.001643115346697338,0.0007990411506192569,0.0,0.0,0.002589834898025251,0.0034280117531831538,0.002544529262086514,0.0006188118811881188,0.0009995002498750624,0.0025280898876404493,0.000554016620498615,0.0,0.0005022601707684581,0.002931323283082077,0.0,0.0012445550715619166,0.0026797677534613666,0.0005070993914807302,0.0,0.0013404825737265416,0.0023612750885478157,0.0004506534474988734,0.001771479185119575,0.0003645643456069996,0.0010422094841063053,0.000887705281846427,0.0,0.0004940711462450593,0.0013227513227513227,0.0,0.0013245033112582781,0.0010006671114076052,0.0024521824423737125,0.0022471910112359553,0.0017152658662092624,0.0019569471624266144,0.0012658227848101266,0.001990049751243781,0.0,0.0013009540329575022,0.001010611419909045,0.00032615786040443573,0.0,0.0039011703511053317,0.0008130081300813008,0.0007653061224489796,0.0006451612903225806,0.00034234851078397807,0.0016674606955693187,0.0007369196757553427,0.0,0.005516549648946841,0.004186602870813397,0.0006906077348066298,0.0006112469437652812,0.004454342984409799,0.0,0.0,0.0013979496738117428,0.0011037527593818985,0.0030075187969924814,0.0022953328232593728,0.006270627062706271,0.0016863406408094434,0.0014357501794687725,0.0002904443799012489,0.0006882312456985547,0.002823529411764706,0.0011450381679389313,0.0025500910746812386,0.0021424745581146223
enables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005070993914807302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0006657789613848203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002904443799012489,0.0,0.0,0.0,0.0,0.0
powers,0.001893043066729768,0.003898635477582846,0.001969796454366382,0.0012091898428053204,0.0,0.0015616866215512754,0.0,0.0,0.0,0.0004894762604013706,0.0,0.0,0.0,0.000836470096194061,0.00032862306933946765,0.0007990411506192569,0.0004623208506703652,0.0,0.0012949174490126255,0.0009794319294809011,0.0019083969465648854,0.0,0.0004997501249375312,0.0014044943820224719,0.004986149584487534,0.001991040318566451,0.0,0.0004187604690117253,0.0013717421124828531,0.0,0.0008932559178204555,0.0,0.0023014959723820483,0.0013404825737265416,0.0070838252656434475,0.0,0.0,0.0007291286912139992,0.0005211047420531526,0.0,0.0,0.0004940711462450593,0.0004409171075837742,0.0,0.0006622516556291391,0.00066711140760507,0.0,0.00032102728731942215,0.0011435105774728416,0.0,0.0012658227848101266,0.0,0.002566735112936345,0.0,0.001010611419909045,0.001304631441617743,0.0,0.0008669267446900737,0.0016260162601626016,0.00025510204081632655,0.0,0.0005135227661759672,0.0011910433539780848,0.00036845983787767134,0.0009713453132588635,0.0,0.0011961722488038277,0.0013812154696132596,0.0006112469437652812,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0033082706766917294,0.0045906656465187455,0.0049504950495049506,0.002810567734682406,0.0021536252692031586,0.0008713331397037467,0.007914659325533379,0.0051764705882352945,0.0011450381679389313,0.006557377049180328,0.007498660953401178
distinguished,0.0,0.0,0.0006565988181221273,0.0006045949214026602,0.0009000900090009,0.0,0.0,0.0009216589861751152,0.0,0.0,0.0,0.0013556258472661546,0.0,0.0004182350480970305,0.00032862306933946765,0.0,0.0,0.0,0.0,0.0,0.0,0.0006188118811881188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004940711462450593,0.0,0.0,0.0006622516556291391,0.0,0.0004904364884747426,0.0,0.0,0.0,0.0,0.0,0.0,0.0004336513443191674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011961722488038277,0.0,0.0,0.0,0.00043196544276457883,0.0,0.0,0.0007358351729212656,0.0,0.0,0.00033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005356186395286556
result,0.0,0.0,0.0,0.0006045949214026602,0.0009000900090009,0.0,0.0,0.0,0.0004987531172069825,0.0,0.0006353240152477764,0.00045187528242205153,0.0,0.000836470096194061,0.00032862306933946765,0.00039952057530962844,0.0,0.001034126163391934,0.0,0.0004897159647404506,0.0006361323155216285,0.0006188118811881188,0.0004997501249375312,0.0002808988764044944,0.00110803324099723,0.0,0.0,0.0008375209380234506,0.0006858710562414266,0.0,0.0,0.0,0.0,0.0006702412868632708,0.0005903187721369539,0.0,0.0,0.001093693036820999,0.0010422094841063053,0.0004438526409232135,0.0006557377049180328,0.0,0.0004409171075837742,0.0,0.0,0.0,0.0,0.00032102728731942215,0.0005717552887364208,0.0004892367906066536,0.0,0.0009950248756218905,0.000513347022587269,0.0008673026886383347,0.0005053057099545225,0.0,0.0009615384615384616,0.00043346337234503684,0.0004065040650406504,0.0,0.0,0.00017117425539198904,0.00023820867079561695,0.00036845983787767134,0.00048567265662943174,0.0,0.0,0.0013812154696132596,0.0,0.0,0.0,0.00033288948069241014,0.0,0.0011037527593818985,0.0,0.0007651109410864575,0.0,0.0002810567734682406,0.0,0.0,0.0,0.0,0.0007633587786259542,0.0,0.0005356186395286556
prospect,0.0,0.0,0.0,0.0,0.0009000900090009,0.0,0.0,0.0004608294930875576,0.0,0.0,0.0,0.0,0.00047778308647873863,0.0004182350480970305,0.0,0.00039952057530962844,0.0,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0,0.0002808988764044944,0.0,0.0,0.0005022601707684581,0.0,0.0,0.0006222775357809583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004409171075837742,0.0,0.0006622516556291391,0.00066711140760507,0.0,0.0,0.0011435105774728416,0.0014677103718199608,0.0,0.0009950248756218905,0.000513347022587269,0.0,0.0,0.0,0.0009615384615384616,0.00043346337234503684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006906077348066298,0.0006112469437652812,0.0,0.0,0.00033288948069241014,0.0,0.0003679175864606328,0.0003007518796992481,0.0,0.0,0.0,0.0003589375448671931,0.0002904443799012489,0.0,0.0,0.0,0.0,0.0
continuance,0.0,0.0,0.0,0.0,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004182350480970305,0.0,0.00039952057530962844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005022601707684581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004428697962798937,0.0,0.0005211047420531526,0.0,0.0,0.0,0.0,0.0,0.0006622516556291391,0.0,0.0,0.0,0.0005717552887364208,0.0004892367906066536,0.0,0.0,0.0,0.0004336513443191674,0.0,0.00032615786040443573,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0,0.00023820867079561695,0.00036845983787767134,0.0,0.0,0.0005980861244019139,0.0,0.0,0.0007423904974016332,0.0,0.0,0.0,0.0,0.0,0.00038255547054322876,0.0,0.0002810567734682406,0.0,0.0,0.0,0.0,0.0,0.0,0.0005356186395286556
better,0.0,0.0,0.0,0.0,0.0009000900090009,0.0005205622071837585,0.0,0.0009216589861751152,0.0,0.0004894762604013706,0.0,0.0,0.0,0.0,0.0,0.0007990411506192569,0.0,0.001034126163391934,0.0,0.0004897159647404506,0.0006361323155216285,0.0,0.0,0.0005617977528089888,0.0,0.0,0.0005022601707684581,0.0008375209380234506,0.0006858710562414266,0.0012445550715619166,0.00044662795891022776,0.0005070993914807302,0.0005753739930955121,0.0,0.0,0.0,0.0008857395925597874,0.0,0.0,0.0004438526409232135,0.0006557377049180328,0.0,0.0004409171075837742,0.0,0.0006622516556291391,0.00066711140760507,0.0004904364884747426,0.0006420545746388443,0.0,0.0,0.0,0.0009950248756218905,0.000513347022587269,0.0008673026886383347,0.0,0.00032615786040443573,0.0019230769230769232,0.0,0.0,0.0,0.0,0.00017117425539198904,0.0007146260123868509,0.00036845983787767134,0.00048567265662943174,0.0,0.0005980861244019139,0.0,0.0,0.0,0.0,0.0,0.00046598322460391424,0.0003679175864606328,0.0009022556390977444,0.0,0.0,0.0,0.0,0.0005808887598024978,0.00034411562284927734,0.0,0.0007633587786259542,0.0,0.0
respecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002808988764044944,0.0,0.0,0.0,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0,0.0003645643456069996,0.0,0.0,0.0006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032615786040443573,0.0009615384615384616,0.00043346337234503684,0.0,0.0,0.0,0.00034234851078397807,0.0007146260123868509,0.0007369196757553427,0.0,0.0,0.0,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002904443799012489,0.0,0.0,0.0,0.0,0.0
arduous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006035003017501509,0.0,0.0,0.0,0.0,0.0,0.0004892367906066536,0.0,0.0,0.0,0.0,0.0,0.00032615786040443573,0.0,0.0,0.0,0.0,0.0,0.00034234851078397807,0.0,0.00036845983787767134,0.0,0.0,0.0005980861244019139,0.0,0.0,0.0,0.0,0.0,0.0,0.0007358351729212656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greece,0.004259346900141978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006572461386789353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004904364884747426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048567265662943174,0.0005015045135406219,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.00046598322460391424,0.0,0.0,0.0,0.0,0.0,0.0,0.0002904443799012489,0.0,0.0,0.0,0.0,0.0
mind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004894762604013706,0.0,0.0,0.0,0.0,0.00032862306933946765,0.0,0.0,0.0,0.0003237293622531564,0.0004897159647404506,0.0,0.0,0.0,0.0,0.000554016620498615,0.0,0.0,0.0004187604690117253,0.0006858710562414266,0.0,0.00044662795891022776,0.0,0.0017261219792865361,0.0,0.0,0.0004506534474988734,0.0,0.0,0.0,0.0,0.0006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009615384615384616,0.0,0.0004065040650406504,0.00025510204081632655,0.0,0.00017117425539198904,0.0,0.0,0.0,0.0,0.0005980861244019139,0.0,0.0006112469437652812,0.0,0.0008639308855291577,0.0,0.0,0.0007358351729212656,0.0003007518796992481,0.0,0.0006600660066006601,0.0002810567734682406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case,0.0,0.0009746588693957114,0.0006565988181221273,0.0018137847642079807,0.0027002700270027003,0.0005205622071837585,0.0016207455429497568,0.0018433179723502304,0.00399002493765586,0.0009789525208027412,0.0012706480304955528,0.00045187528242205153,0.0,0.0,0.00032862306933946765,0.00039952057530962844,0.0,0.001034126163391934,0.0003237293622531564,0.0004897159647404506,0.001272264631043257,0.0,0.0,0.0011235955056179776,0.00110803324099723,0.0004977600796416127,0.0,0.0004187604690117253,0.0,0.0006222775357809583,0.0008932559178204555,0.0010141987829614604,0.0005753739930955121,0.003351206434316354,0.0,0.0004506534474988734,0.001328609388839681,0.0007291286912139992,0.0020844189682126106,0.000887705281846427,0.0,0.0,0.001763668430335097,0.0006035003017501509,0.0,0.00066711140760507,0.0004904364884747426,0.0009630818619582664,0.0017152658662092624,0.0014677103718199608,0.002531645569620253,0.0029850746268656717,0.001026694045174538,0.0017346053772766695,0.0,0.0009784735812133072,0.0009615384615384616,0.0,0.0,0.0010204081632653062,0.001935483870967742,0.0022252653200958575,0.0,0.0,0.0009713453132588635,0.0,0.0005980861244019139,0.0006906077348066298,0.0012224938875305623,0.0,0.0008639308855291577,0.00033288948069241014,0.0,0.0,0.0015037593984962407,0.0011476664116296864,0.0009900990099009901,0.0005621135469364812,0.0014357501794687725,0.0017426662794074934,0.00034411562284927734,0.00047058823529411766,0.0030534351145038168,0.0014571948998178506,0.0005356186395286556
manner,0.000473260766682442,0.0,0.0,0.0,0.0,0.0005205622071837585,0.0005402485143165856,0.0,0.000997506234413965,0.0004894762604013706,0.0,0.0,0.0,0.0004182350480970305,0.0,0.00039952057530962844,0.0,0.001034126163391934,0.0003237293622531564,0.0004897159647404506,0.0,0.0,0.0,0.0002808988764044944,0.000554016620498615,0.0,0.0005022601707684581,0.0,0.0006858710562414266,0.0,0.00044662795891022776,0.0005070993914807302,0.0005753739930955121,0.0,0.0005903187721369539,0.0,0.0,0.0003645643456069996,0.0005211047420531526,0.001775410563692854,0.0006557377049180328,0.0,0.0,0.0,0.001986754966887417,0.000333555703802535,0.0,0.0006420545746388443,0.0,0.0004892367906066536,0.0,0.0,0.0,0.0,0.0025265285497726125,0.0009784735812133072,0.0,0.0,0.0008130081300813008,0.0012755102040816326,0.0006451612903225806,0.0010270455323519343,0.00023820867079561695,0.00036845983787767134,0.0,0.0010030090270812437,0.0005980861244019139,0.0,0.0006112469437652812,0.0007423904974016332,0.0012958963282937365,0.0,0.0,0.0,0.0006015037593984962,0.0007651109410864575,0.0006600660066006601,0.0002810567734682406,0.0014357501794687725,0.0,0.00034411562284927734,0.00047058823529411766,0.0,0.0007285974499089253,0.0
have,0.00236630383341221,0.005360623781676413,0.006565988181221274,0.003022974607013301,0.010801080108010801,0.0015616866215512754,0.010264721772015126,0.0032258064516129032,0.00798004987531172,0.002936857562408223,0.005082592121982211,0.004970628106642567,0.008600095556617296,0.0029276453366792136,0.0069010844561288205,0.0059928086296444265,0.006010171058714748,0.004136504653567736,0.010035610229847848,0.005876591576885406,0.002544529262086514,0.006188118811881188,0.004497751124437781,0.003932584269662922,0.006094182825484765,0.005973120955699353,0.0055248618784530384,0.006700167504187605,0.003429355281207133,0.006845052893590542,0.0031263957123715946,0.005578093306288032,0.006329113924050633,0.003351206434316354,0.007674144037780401,0.007210455159981974,0.003985828166519044,0.008384979948960992,0.011464304325169358,0.003550821127385708,0.007868852459016393,0.008399209486166008,0.005731922398589065,0.012673506336753168,0.009271523178807948,0.005670446964643095,0.013241785188818049,0.009309791332263243,0.005145797598627788,0.003424657534246575,0.006329113924050633,0.004975124378109453,0.008213552361396304,0.008673026886383347,0.006568974229408792,0.006196999347684279,0.0057692307692307696,0.009969657563935847,0.007723577235772358,0.00586734693877551,0.004516129032258065,0.009243409791167409,0.0064316341114816575,0.00847457627118644,0.008742107819329771,0.012036108324974924,0.010167464114832535,0.004834254143646409,0.005501222493887531,0.0007423904974016332,0.008207343412526998,0.005326231691078562,0.007921714818266543,0.009565857247976454,0.00631578947368421,0.0011476664116296864,0.008580858085808581,0.007307476110174255,0.007178750897343862,0.006099331977926227,0.011355815554026153,0.008,0.0057251908396946565,0.005100182149362477,0.005356186395286556
need,0.0,0.0004873294346978557,0.0,0.0,0.0,0.0,0.0,0.0004608294930875576,0.0,0.0004894762604013706,0.0006353240152477764,0.00045187528242205153,0.0,0.000836470096194061,0.0,0.0,0.0,0.0,0.0003237293622531564,0.0004897159647404506,0.0,0.0,0.0,0.0002808988764044944,0.0,0.0,0.0,0.0,0.0006858710562414266,0.0,0.0008932559178204555,0.0005070993914807302,0.0,0.0006702412868632708,0.0005903187721369539,0.0004506534474988734,0.0004428697962798937,0.0,0.0,0.0,0.0,0.0,0.0004409171075837742,0.0,0.0,0.000333555703802535,0.0004904364884747426,0.00032102728731942215,0.0,0.0009784735812133072,0.0,0.0009950248756218905,0.0,0.0004336513443191674,0.0,0.0,0.0,0.0,0.0008130081300813008,0.0005102040816326531,0.0,0.0,0.0007146260123868509,0.0,0.0,0.0,0.0,0.0,0.0006112469437652812,0.0,0.0,0.0,0.00046598322460391424,0.0,0.0,0.0,0.0,0.0,0.0007178750897343862,0.0005808887598024978,0.0006882312456985547,0.0,0.0,0.0,0.0
north,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004997501249375312,0.0002808988764044944,0.0,0.0004977600796416127,0.0,0.0004187604690117253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004904364884747426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025510204081632655,0.0,0.00017117425539198904,0.0,0.0,0.0,0.0005015045135406219,0.0,0.0,0.0,0.0007423904974016332,0.0,0.0,0.00046598322460391424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036429872495446266,0.0
seem,0.0,0.0,0.0006565988181221273,0.0,0.0009000900090009,0.0,0.0,0.0,0.0,0.0,0.0006353240152477764,0.0,0.0009555661729574773,0.0004182350480970305,0.0,0.00039952057530962844,0.0,0.001034126163391934,0.0012949174490126255,0.0004897159647404506,0.0006361323155216285,0.0006188118811881188,0.0004997501249375312,0.0002808988764044944,0.0,0.0,0.0,0.0004187604690117253,0.0,0.0,0.0,0.0,0.0011507479861910242,0.0006702412868632708,0.0,0.0004506534474988734,0.0,0.0,0.0,0.0,0.0,0.0014822134387351778,0.0,0.0006035003017501509,0.0006622516556291391,0.0,0.0,0.00032102728731942215,0.0005717552887364208,0.0,0.0,0.0,0.001540041067761807,0.0,0.0,0.0,0.0,0.0,0.0,0.00025510204081632655,0.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0011961722488038277,0.0,0.0006112469437652812,0.0,0.0008639308855291577,0.0,0.0,0.0,0.0,0.0,0.00033003300330033004,0.0,0.0,0.0002904443799012489,0.0,0.0,0.0011450381679389313,0.00036429872495446266,0.0010712372790573112
regulate,0.0,0.0,0.0006565988181221273,0.0006045949214026602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004997501249375312,0.0002808988764044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001563314226159458,0.0,0.0,0.0,0.0,0.0,0.0,0.000333555703802535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032615786040443573,0.0,0.0,0.0004065040650406504,0.0,0.0,0.0,0.0004764173415912339,0.0,0.0,0.0,0.0,0.0,0.0,0.0007423904974016332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002810567734682406,0.002512562814070352,0.0,0.0006882312456985547,0.0,0.0,0.0,0.0
any,0.000946521533364884,0.0029239766081871343,0.0,0.0018137847642079807,0.004500450045004501,0.0005205622071837585,0.0037817396002160996,0.0027649769585253456,0.003491271820448878,0.003915810083210965,0.0031766200762388818,0.0022593764121102574,0.0023889154323936935,0.002509410288582183,0.0029576076240552087,0.0015980823012385138,0.003236245954692557,0.0031023784901758012,0.0009711880867594691,0.0053868756121449556,0.001272264631043257,0.0037128712871287127,0.0029985007496251873,0.001966292134831461,0.004986149584487534,0.0029865604778496766,0.0020090406830738324,0.0041876046901172526,0.0054869684499314125,0.0012445550715619166,0.0026797677534613666,0.004056795131845842,0.0028768699654775605,0.004021447721179625,0.004132231404958678,0.003605227579990987,0.00354295837023915,0.0036456434560699965,0.005732152162584679,0.005326231691078562,0.003278688524590164,0.0014822134387351778,0.0030864197530864196,0.0018105009052504525,0.005298013245033113,0.0020013342228152103,0.0,0.004173354735152488,0.004002287021154946,0.0009784735812133072,0.005063291139240506,0.0029850746268656717,0.001026694045174538,0.0026019080659150044,0.003031834259727135,0.0029354207436399216,0.007692307692307693,0.003034243606415258,0.002845528455284553,0.003826530612244898,0.0006451612903225806,0.0027387880862718246,0.007622677465459742,0.004421518054532056,0.0009713453132588635,0.0020060180541624875,0.0005980861244019139,0.003453038674033149,0.003056234718826406,0.0022271714922048997,0.0034557235421166306,0.0013315579227696406,0.0013979496738117428,0.0011037527593818985,0.002706766917293233,0.001530221882172915,0.0006600660066006601,0.0016863406408094434,0.003948312993539124,0.0023235550392099913,0.00516173434273916,0.0018823529411764706,0.0022900763358778627,0.0018214936247723133,0.0005356186395286556
hitherto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004987531172069825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009246417013407304,0.0,0.0003237293622531564,0.0,0.0,0.0,0.0004997501249375312,0.0002808988764044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003645643456069996,0.0,0.0,0.0006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0004904364884747426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004065040650406504,0.00025510204081632655,0.0,0.00017117425539198904,0.0004764173415912339,0.0,0.0,0.0,0.0005980861244019139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002810567734682406,0.0003589375448671931,0.0,0.0,0.0,0.0003816793893129771,0.00036429872495446266,0.0
affairs,0.000946521533364884,0.0,0.001969796454366382,0.0,0.0,0.0005205622071837585,0.0,0.004147465437788019,0.0,0.0004894762604013706,0.0031766200762388818,0.0,0.0009555661729574773,0.001672940192388122,0.00032862306933946765,0.00039952057530962844,0.0,0.001034126163391934,0.0003237293622531564,0.0,0.001272264631043257,0.0,0.0,0.0008426966292134832,0.0,0.0,0.0005022601707684581,0.0004187604690117253,0.0,0.0,0.0,0.0010141987829614604,0.0,0.0,0.0,0.0004506534474988734,0.0,0.0,0.0005211047420531526,0.0,0.0,0.0004940711462450593,0.0004409171075837742,0.0,0.0,0.0,0.0,0.0,0.0005717552887364208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017117425539198904,0.0007146260123868509,0.00036845983787767134,0.00048567265662943174,0.0,0.0,0.0,0.0,0.0,0.002591792656587473,0.0,0.00046598322460391424,0.0003679175864606328,0.0,0.0,0.0,0.0002810567734682406,0.0007178750897343862,0.0,0.0,0.00047058823529411766,0.0003816793893129771,0.0,0.0
strength,0.0,0.0004873294346978557,0.0006565988181221273,0.0006045949214026602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011985617259288853,0.0004623208506703652,0.0,0.0,0.0004897159647404506,0.0006361323155216285,0.0,0.0,0.0002808988764044944,0.0,0.0004977600796416127,0.0,0.0,0.0,0.001866832607342875,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004940711462450593,0.0,0.0,0.0,0.000333555703802535,0.0,0.0,0.0,0.0,0.0004219409282700422,0.001990049751243781,0.001026694045174538,0.0,0.0005053057099545225,0.00032615786040443573,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024283632831471587,0.0,0.0,0.0,0.0,0.003711952487008166,0.00043196544276457883,0.00033288948069241014,0.00046598322460391424,0.0,0.0,0.0,0.0,0.0002810567734682406,0.0,0.0005808887598024978,0.0,0.0,0.0,0.0,0.0005356186395286556
